timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1616527776270,624,13,200,OK,Kcb_questions 1-1,text,true,,1092,944,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,624,0,0
1616527776896,126,14,200,OK,Kcb_questions 1-1,text,true,,1092,932,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,126,0,0
1616527777023,206,15,200,OK,Kcb_questions 1-1,text,true,,1276,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,206,0,119
1616527777231,87,16,200,OK,Kcb_questions 1-1,text,true,,1275,962,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,87,0,0
1616527777319,168,17,200,OK,Kcb_questions 1-1,text,true,,1074,950,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,168,0,0
1616527777489,240,18,200,OK,Kcb_questions 1-1,text,true,,1065,940,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,240,0,0
1616527777731,114,19,200,OK,Kcb_questions 1-1,text,true,,1386,934,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,114,0,0
1616527777846,110,20,200,OK,Kcb_questions 1-1,text,true,,1302,938,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,110,0,0
1616527777958,119,21,200,OK,Kcb_questions 1-1,text,true,,1345,936,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,119,0,0
1616527778079,213,22,200,OK,Kcb_questions 1-1,text,true,,1042,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,213,0,0
1616527778294,171,23,200,OK,Kcb_questions 1-1,text,true,,1462,983,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,170,0,0
1616527778465,2639,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,960,970,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2639,0,124
1616527781105,7931,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 7,931 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,7931,0,114
1616527789037,4173,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,173 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1276,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4173,0,153
1616527793212,4178,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,178 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,968,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4178,0,123
1616527797392,4084,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,084 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1272,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4084,0,118
1616527801478,3843,5,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 3,843 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1163,964,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,3843,0,128
1616527805323,395,6,200,OK,Kcb_questions 1-1,text,true,,1137,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,395,0,117
1616527805720,110,7,200,OK,Kcb_questions 1-1,text,true,,1436,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,110,0,0
1616527805832,118,8,200,OK,Kcb_questions 1-1,text,true,,1436,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,118,0,0
1616527805952,158,9,200,OK,Kcb_questions 1-1,text,true,,1015,957,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,158,0,0
1616527806112,111,10,200,OK,Kcb_questions 1-1,text,true,,1091,951,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,111,0,0
1616527806225,76,11,200,OK,Kcb_questions 1-1,text,true,,1274,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,76,0,0
1616527806303,113,12,200,OK,Kcb_questions 1-1,text,true,,1355,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,113,0,0
1616527806418,619,13,200,OK,Kcb_questions 1-1,text,true,,1091,943,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,619,0,0
1616527807039,102,14,200,OK,Kcb_questions 1-1,text,true,,1091,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,102,0,0
1616527807142,77,15,200,OK,Kcb_questions 1-1,text,true,,1275,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,77,0,0
1616527807221,74,16,200,OK,Kcb_questions 1-1,text,true,,1268,961,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,74,0,0
1616527807296,191,17,200,OK,Kcb_questions 1-1,text,true,,1073,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,191,0,0
1616527807488,223,18,200,OK,Kcb_questions 1-1,text,true,,1062,939,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,223,0,117
1616527807713,97,19,200,OK,Kcb_questions 1-1,text,true,,1385,933,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,97,0,0
1616527807811,96,20,200,OK,Kcb_questions 1-1,text,true,,1301,937,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,96,0,0
1616527807909,96,21,200,OK,Kcb_questions 1-1,text,true,,1344,935,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,96,0,0
1616527808007,227,22,200,OK,Kcb_questions 1-1,text,true,,1041,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,227,0,0
1616527808236,161,23,200,OK,Kcb_questions 1-1,text,true,,1461,982,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,161,0,0
1616527808398,2596,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,961,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2596,0,119
1616527810996,10881,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 10,881 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1027,943,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,10881,0,121
1616527821879,4138,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,138 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1264,928,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4138,0,157
1616527826019,4762,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,762 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1027,969,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4762,0,113
1616527830784,2932,4,200,OK,Kcb_questions 1-1,text,true,,1273,928,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,2932,0,115
1616527833717,626,5,200,OK,Kcb_questions 1-1,text,true,,1164,965,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,626,0,115
1616527834345,419,6,200,OK,Kcb_questions 1-1,text,true,,1138,928,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,419,0,0
1616527834765,238,7,200,OK,Kcb_questions 1-1,text,true,,1437,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,238,0,0
1616527835005,2425,8,200,OK,Kcb_questions 1-1,text,true,,1437,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,2425,0,0
1616527837432,278,9,200,OK,Kcb_questions 1-1,text,true,,1016,958,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,278,0,112
1616527837712,144,10,200,OK,Kcb_questions 1-1,text,true,,1092,952,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,144,0,0
1616527837857,92,11,200,OK,Kcb_questions 1-1,text,true,,1277,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,92,0,0
1616527837951,132,12,200,OK,Kcb_questions 1-1,text,true,,1356,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,132,0,0
1616527838085,874,13,200,OK,Kcb_questions 1-1,text,true,,1092,944,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,874,0,0
1616527838961,119,14,200,OK,Kcb_questions 1-1,text,true,,1092,932,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,119,0,0
1616527839082,85,15,200,OK,Kcb_questions 1-1,text,true,,1279,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,85,0,0
1616527839169,84,16,200,OK,Kcb_questions 1-1,text,true,,1273,962,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,84,0,0
1616527839255,225,17,200,OK,Kcb_questions 1-1,text,true,,1074,950,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,225,0,0
1616527839482,312,18,200,OK,Kcb_questions 1-1,text,true,,1063,940,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,312,0,120
1616527839796,116,19,200,OK,Kcb_questions 1-1,text,true,,1386,934,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,116,0,0
1616527839914,127,20,200,OK,Kcb_questions 1-1,text,true,,1302,938,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,127,0,0
1616527840042,117,21,200,OK,Kcb_questions 1-1,text,true,,1345,936,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,117,0,0
1616527840161,301,22,200,OK,Kcb_questions 1-1,text,true,,1042,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,301,0,0
1616527840464,543,23,200,OK,Kcb_questions 1-1,text,true,,1462,983,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,543,0,0
1616527841008,4049,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,049 milliseconds, but should not have lasted longer than 3,000 milliseconds.",959,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,4049,0,119
1616527845060,14880,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 14,880 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1178,941,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,14880,0,115
1616527859943,662,2,200,OK,Kcb_questions 1-1,text,true,,1772,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,662,0,169
1616527860606,506,3,200,OK,Kcb_questions 1-1,text,true,,1168,967,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,506,0,0
1616527861114,1140,4,200,OK,Kcb_questions 1-1,text,true,,1136,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,1140,0,0
1616527862255,707,5,200,OK,Kcb_questions 1-1,text,true,,1162,963,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,707,0,130
1616527862964,512,6,200,OK,Kcb_questions 1-1,text,true,,1136,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,512,0,0
1616527863478,323,7,200,OK,Kcb_questions 1-1,text,true,,1435,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,323,0,0
1616527863803,149,8,200,OK,Kcb_questions 1-1,text,true,,1435,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,149,0,0
1616527863953,174,9,200,OK,Kcb_questions 1-1,text,true,,1014,956,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,174,0,0
1616527864129,142,10,200,OK,Kcb_questions 1-1,text,true,,1090,950,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,142,0,0
1616527864273,232,11,200,OK,Kcb_questions 1-1,text,true,,1274,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,232,0,131
1616527864507,140,12,200,OK,Kcb_questions 1-1,text,true,,1354,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,140,0,0
1616527864649,984,13,200,OK,Kcb_questions 1-1,text,true,,1090,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,984,0,0
1616527865635,129,14,200,OK,Kcb_questions 1-1,text,true,,1090,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,129,0,0
1616527865766,90,15,200,OK,Kcb_questions 1-1,text,true,,1273,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,90,0,0
1616527865858,92,16,200,OK,Kcb_questions 1-1,text,true,,1276,960,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,92,0,0
1616527865951,197,17,200,OK,Kcb_questions 1-1,text,true,,1073,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,197,0,0
1616527866150,185,18,200,OK,Kcb_questions 1-1,text,true,,1062,938,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,185,0,0
1616527866336,235,19,200,OK,Kcb_questions 1-1,text,true,,1384,932,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,235,0,115
1616527866573,121,20,200,OK,Kcb_questions 1-1,text,true,,1300,936,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,121,0,0
1616527866696,122,21,200,OK,Kcb_questions 1-1,text,true,,1343,934,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,122,0,0
1616527866819,236,22,200,OK,Kcb_questions 1-1,text,true,,1040,929,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,236,0,0
1616527867057,176,23,200,OK,Kcb_questions 1-1,text,true,,1460,981,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,176,0,0
1616527867234,3832,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 3,832 milliseconds, but should not have lasted longer than 3,000 milliseconds.",960,970,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,3832,0,114
1616527871070,13001,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 13,001 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,13001,0,119
1616527884073,5910,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,910 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1274,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5910,0,114
1616527889984,4586,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,586 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,968,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4586,0,118
1616527894572,4093,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,093 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1280,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4093,0,158
1616527898668,5624,5,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 5,624 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,964,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,5624,0,119
1616527904294,4299,6,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,299 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1276,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4299,0,115
1616527908595,4199,7,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,199 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1039,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4199,0,117
1616527912795,4707,8,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,707 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1039,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4707,0,121
1616527917504,4196,9,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,196 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1029,957,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4196,0,119
1616527921702,4125,10,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,125 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1026,951,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4125,0,116
1616527925829,2240,11,200,OK,Kcb_questions 1-1,text,true,,1274,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,2240,0,153
1616527928071,351,12,200,OK,Kcb_questions 1-1,text,true,,1031,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,351,0,127
1616527928424,202,13,200,OK,Kcb_questions 1-1,text,true,,1091,943,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,202,0,0
1616527928628,115,14,200,OK,Kcb_questions 1-1,text,true,,1091,931,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,115,0,0
1616527928744,72,15,200,OK,Kcb_questions 1-1,text,true,,1278,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,71,0,0
1616527928817,76,16,200,OK,Kcb_questions 1-1,text,true,,1278,961,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,76,0,0
1616527928894,174,17,200,OK,Kcb_questions 1-1,text,true,,1072,949,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,174,0,0
1616527929070,117,18,200,OK,Kcb_questions 1-1,text,true,,1062,939,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,117,0,0
1616527929189,95,19,200,OK,Kcb_questions 1-1,text,true,,1385,933,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,95,0,0
1616527929286,99,20,200,OK,Kcb_questions 1-1,text,true,,1301,937,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,99,0,0
1616527929387,97,21,200,OK,Kcb_questions 1-1,text,true,,1344,935,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,97,0,0
1616527929486,224,22,200,OK,Kcb_questions 1-1,text,true,,1041,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,224,0,0
1616527929712,155,23,200,OK,Kcb_questions 1-1,text,true,,1461,982,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,155,0,0
1616527929868,2443,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,959,971,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2443,0,122
1616527932313,10481,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 10,481 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,941,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,10481,0,129
1616527942796,4240,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,240 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1269,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4240,0,112
1616527947038,4193,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,193 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,967,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4193,0,114
1616527951233,4346,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,346 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1262,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4346,0,113
1616527955581,834,5,200,OK,Kcb_questions 1-1,text,true,,1162,963,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,834,0,354
1616527956417,294,6,200,OK,Kcb_questions 1-1,text,true,,1136,926,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,294,0,0
1616527956713,174,7,200,OK,Kcb_questions 1-1,text,true,,1435,946,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,174,0,0
1616527956888,180,8,200,OK,Kcb_questions 1-1,text,true,,1435,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,180,0,0
1616527957070,184,9,200,OK,Kcb_questions 1-1,text,true,,1014,956,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,184,0,0
1616527957255,320,10,200,OK,Kcb_questions 1-1,text,true,,1090,950,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,320,0,0
1616527957577,180,11,200,OK,Kcb_questions 1-1,text,true,,1267,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,180,0,0
1616527957758,546,12,200,OK,Kcb_questions 1-1,text,true,,1354,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,546,0,360
1616527958306,974,13,200,OK,Kcb_questions 1-1,text,true,,1090,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,974,0,0
1616527959282,109,14,200,OK,Kcb_questions 1-1,text,true,,1090,930,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,109,0,0
1616527959393,83,15,200,OK,Kcb_questions 1-1,text,true,,1281,925,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,83,0,0
1616527959478,82,16,200,OK,Kcb_questions 1-1,text,true,,1273,960,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,82,0,0
1616527959562,184,17,200,OK,Kcb_questions 1-1,text,true,,1075,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,183,0,0
1616527959747,114,18,200,OK,Kcb_questions 1-1,text,true,,1063,938,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,114,0,0
1616527959863,245,19,200,OK,Kcb_questions 1-1,text,true,,1384,932,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,245,0,128
1616527960109,108,20,200,OK,Kcb_questions 1-1,text,true,,1300,936,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,108,0,0
1616527960219,103,21,200,OK,Kcb_questions 1-1,text,true,,1343,934,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,103,0,0
1616527960323,233,22,200,OK,Kcb_questions 1-1,text,true,,1040,929,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,233,0,0
1616527960558,222,23,200,OK,Kcb_questions 1-1,text,true,,1460,981,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,222,0,0
1616527960781,2671,AUTHENTICATE,200,OK,Kcb_questions 1-1,text,true,,960,970,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/event,2671,0,120
1616527963454,8244,1,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 8,244 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,942,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,8244,0,131
1616527971700,4062,2,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,062 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1273,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4062,0,116
1616527975764,4232,3,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,232 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,968,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4232,0,118
1616527979998,4126,4,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,126 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1280,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4126,0,158
1616527984126,4731,5,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,731 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1025,964,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4731,0,116
1616527988859,4055,6,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,055 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1272,927,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4055,0,168
1616527992916,4457,7,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 4,457 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1039,947,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,4457,0,118
1616527997375,6497,8,200,OK,Kcb_questions 1-1,text,false,"The operation lasted too long: It took 6,497 milliseconds, but should not have lasted longer than 3,000 milliseconds.",1039,948,1,1,https://ncr-mt-en-us-qa.kitsys.net:8090/kai/api/v2/capi/user_message,6497,0,121
